"S1HBWANQ","武汉万千电脑有限责任公司","武汉市珞瑜路3号","","",93800,yes,0
"S1HBWEIT","武汉威腾工贸有限公司","东西湖六支沟333号（邮编430040）","","",93800,yes,0
"S1HBWHAF","奥福（武汉）自动化技术有限公司","武汉市东西湖区新沟镇工业园特18号","","",93800,yes,0
"S1HBWHAQ","武汉经济技术开发区安企消防设备器材经","武汉经济技术开发区新民小区2栋","","",93800,yes,0
"S1HBWHAR","武汉安荣科技发展有限公司","武汉市蔡甸区海天汽配大世界西区10栋4","8号商铺","",93800,yes,0
"S1HBWHBL","武汉宝力特汽车零部件有限公司","武汉市汉南区纱帽镇汉南大道353号","","",93800,yes,0
"S1HBWHBM","武汉邦玛机械设备有限公司","武汉经济技术开发区吉祥国际A-509室","","",93800,yes,0
"S1HBWHBS","武汉市百事德工装模具有限公司","湖北武汉经济技术开发区珠山湖大道230","号奥福多工业园内","",93800,yes,0
"S1HBWHBY","武汉本研装备有限公司","武汉市经济技术开发区东区13栋98号","","",93800,yes,0
"S1HBWHCD","武汉市长带运输有限公司","东西湖望丰村51号","","",93800,yes,0
"S1HBWHCM","武汉灿铭经贸有限公司","武汉经济技术开发区沌口街红江移民小区","","",93800,yes,0
"S1HBWHCZ","武汉市洪山区车辙楼宇智能设备经营部","湖北省武汉市洪山区珞瑜路39号赛博数码","广场第三层第3061号","",93800,yes,0
"S1HBWHDF","武汉市德发电子信息有限责任公司","江岸区江汉北路31号22楼","","",93800,yes,0
"S1HBWHDL","深圳多菱实业武汉办事处","武汉市桥口区简易新村49号3单元6-1","","",93800,yes,0
"S1HBWHDQ","武汉大全园艺景观工程有限公司","武汉市汉阳区平原新村一号","","",93800,yes,0
"S1HBWHDS","武汉德仕隆汽车零部件有限公司","湖北省武汉市武汉经济技术开发区2C地块","新都国际嘉园C-1-1102","",93800,yes,0
"S1HBWHDY","武汉欣大杨科技有限公司","武汉市东西湖吴北路园艺小区B-702室","","",93800,yes,0
"S1HBWHFH","武汉凤凰绿色贸易有限公司","武汉市长青路青山镇街","","",93800,yes,0
"S1HBWHGD","武汉供电设计院有限公司","湖北省武汉市东西湖区祁家山新村","","",93800,yes,0
"S1HBWHGT","武汉广通系统工程有限公司","武汉关东科技工业园电子港1号楼4楼","","",93800,yes,0
"S1HBWHGY","湖北省工业建筑集团安装工程有限公司经","武汉市经济技术开发区联城路118号","","",93800,yes,0
"S1HBWHGZ","武汉广佳汽车饰件有限公司","武汉市汉南区薇湖西路392号","","",93800,yes,0
"S1HBWHHB","武汉汉宝兴工贸有限公司","武汉市汉阳区海天汽配城西区18栋158号","","",93800,yes,0
"S1HBWHHC","武汉市华测检测技术有限公司","武汉市南湖大道8号省农科院工程中心20","9室","",93800,yes,0
"S1HBWHHD","湖北华鼎团膳管理有限公司","湖北省武汉市汉南区纱帽街纱帽正街","","",93800,yes,0
"S1HBWHHL","武汉惠来塑料模具有限公司","武汉市经济技术开发区民营科技工业园南","区","",93800,yes,0
"S1HBWHHM","武汉经济技术开发区华美保洁服务部","武汉经济技术开发区泰合百花园B区4-20","3","",93800,yes,0
"S1HBWHHP","武汉黄陂群思洁清洁设备用品商行","湖北省武汉市黄陂区汉口北酒店用品城F","3-3373","",93800,yes,0
"S1HBWHHQ","武汉合擎广告有限公司","武汉市汉口青年路元辰国际23楼","","",93800,yes,0
"S1HBWHHR","武汉航瑞科技有限公司","武汉市东湖开发区鲁磨路119号节能楼30","2室","",93800,yes,0
"S1HBWHHS","湖北瀚氏汽车零部件有限公司","武汉市江夏区大桥新区大花岭工业园内三","期十二号厂房","",93800,yes,0
"S1HBWHHX","武汉惠选建设有限公司","武汉市武昌南湖都市桃源14栋三单元302","号","",93800,yes,0
"S1HBWHHY","武汉浩宇云丰包装有限公司","湖北武汉经济技术开发区沌口街滨湖社区","54-1-302室","",93800,yes,0
"S1HBWHJC","武汉集成华鼎商贸有限公司","武汉经济技术开发区经开万达广场B区B4","-9号房","",93800,yes,0
"S1HBWHJJ","武汉美时美刻家具有限公司","武昌区临江大道96号武汉积玉桥万达广场","（一期）写字楼酒店7层08、09单元","",93800,yes,0
"S1HBWHJL","武汉瑞安博计量检测服务有限公司","湖北武汉市武昌区中北路154号4号楼","","",93800,yes,0
"S1HBWHJS","武汉晋盛紧固件有限公司","武汉经济技术开发区16R地块东风阳光城","露薇苑1栋3单元1层1室","",93800,yes,0
"S1HBWHJY","湖北中检检测有限公司","湖北省武汉市汉阳区琴台大道588号","","",93800,yes,0
"S1HBWHKC","武汉风神科创物流有限公司","武汉经济技术开发区1MA地块锦龙路","","",93800,yes,0
"S1HBWHKJ","武汉市洪山区金信达科技经营部","武汉市洪山区珞瑜路100号广埠屯咨询广","场A座三层3117号","",93800,yes,0
"S1HBWHKT","湖北康泰电力安装工程有限公司","武汉市江汉区姑嫂树前街354号","","",93800,yes,0
"S1HBWHLD","武汉利德聚隆广告有限公司","武汉经济技术开发区7C地块阳光丽景5栋","1层26号","",93800,yes,0
"S1HBWHLW","湖北零伍柒零消防工程有限公司","武汉市东湖开发区庙山开发区清风别墅2","号商铺","",93800,yes,0
"S1HBWHME","武汉曼恩工贸有限公司","武汉市武昌区彭刘杨路228号金榜名苑2栋","6层2号","",93800,yes,0
"S1HBWHNY","武汉南禹辰工程有限公司","湖北省武汉市汉南区邓家口镇邓西村","","",93800,yes,0
"S1HBWHPW","武汉品威精密机械制造有限公司","武汉汉南区纱帽街育才路","","",93800,yes,0
"S1HBWHQL","武汉市奇利达装饰工程有限公司","湖北省武汉市硚口区汉西北路2号4单元3","1","",93800,yes,0
"S1HBWHRH","武汉天鸿瑞环卫疏通清洁有限公司","武昌区武珞路五巷22号1幢101房","","",93800,yes,0
"S1HBWHRS","武汉市瑞四通汽车零部件有限公司","武汉市经济技术开发区全力四路107号","","",93800,yes,0
"S1HBWHRZ","武汉锐准工装设备有限公司","武汉市经济技术开发区龙王工业园特8号","","",93800,yes,0
"S1HBWHSD","武汉申大科技有限公司","武汉市蔡甸区奓山街星光工业园C区3号厂","房","",93800,yes,0
"S1HBWHSG","武汉塑料工业集团股份有限公司销售分公","武汉市汉口新华路217号","","",93800,yes,0
"S1HBWHSH","湖北三环汽车电器有限公司","武汉经济技术开发区沌阳大街371号","","",93800,yes,0
"S1HBWHSJ","武汉神龙汽车塑胶件制造有限公司","武汉经济技术开发区IM-5地块","","",93800,yes,0
"S1HBWHSL","盛隆电气集团电力工程有限公司","武汉市东湖开发区关东科技工业园3号地","块3-2栋1层01号","",93800,yes,0
"S1HBWHSM","武汉叁木汽车部件有限公司","武汉市经济开发区民营科技工业园东区C","栋","",93800,yes,0
"S1HBWHSX","武汉三新医药净化科技有限公司","武汉市武昌区五车建安村1栋1层5号","","",93800,yes,0
"S1HBWHTH","武汉泰和丰顺光电有限公司","武汉市东湖开发区流芳镇万科魅力之城南","区特区11号楼3层04号","",93800,yes,0
"S1HBWHTT","武汉市天泰园商贸有限公司","江汉区建设大道236号","","",93800,yes,0
"S1HBWHTX","湖北天喜工程咨询有限公司","武汉市武汉经济技术开发区中心区湘隆时","代商业中心E区第E10幢2层201号房","",93800,yes,0
"S1HBWHWY","武汉吴越塑料工业有限公司","汉南经济开发区蔡家墩","","",93800,yes,0
"S1HBWHXH","武汉新环球汽车内饰件有限公司","武汉经济技术开发区珠山湖大道莲湖路6","7号","",93800,yes,0
"S1HBWHXT","武汉新通联包装材料有限公司","武汉市江夏区庙山开发区江夏大道武汉鹏","智工业园1号厂房","",93800,yes,0
"S1HBWHXX","武汉经济技术开发区新新纯净水经销部","武汉市经济技术开发区新都国际嘉园","","",93800,yes,0
"S1HBWHYB","武汉亚伯兰机电设备有限公司","汉阳大道524号阳城景园9幢2单元1层1号","","",93800,yes,0
"S1HBWHYC","武汉易测精密仪器设备有限公司","武汉市江汉区红旗渠路28号5单元5层1室","","",93800,yes,0
"S1HBWHYD","武汉友德汽车电器有限公司","武汉经济技术开发区","","",93800,yes,0
"S1HBWHYF","武汉云峰汇机电工程有限公司","武汉市江岸区赵家条尾村7号","","",93800,yes,0
"S1HBWHYL","武汉雅林洗涤服务有限公司","武汉经济技术开发区车城西路边16号","","",93800,yes,0
"S1HBWHYS","武汉市依势原模具设备制造有限公司","武汉经济开发区民营科技工业园西区E栋","一楼","",93800,yes,0
"S1HBWHYW","武汉锦绣前程印务设计有限公司","武汉经济技术开发区金荷花园A区","","",93800,yes,0
"S1HBWHYZ","湖北省邮政速递物流有限公司武汉市分公","湖北省武汉市江岸区上海路14号","","",93800,yes,0
"S1HBWHZC","武汉卓创时代公寓模型有限公司","洪山区珞瑜路1号鹏程国际B1701","","",93800,yes,0
"S1HBWHZH","武汉志恒汽车检具有限公司","武汉市蔡甸区珠山湖大道230号","","",93800,yes,0
"S1HBWHZL","武汉市海鑫制冷工程有限公司","湖北省武汉市蔡甸汉阳大街725号","","",93800,yes,0
"S1HBWHZX","武汉中新塑料有限公司","湖北省武汉市经济技术开发区14MC地块","","",93800,yes,0
"S1HBWLJX","武汉万力机械制造有限公司","武汉市汉阳区磨山村工业园虾巴嘴","","",93800,yes,0
"S1HBWSHC","武汉伟思合创信息技术有限公司","武汉市洪山区徐东路新绿美地3-2号","","",93800,yes,0
"S1HBWSJT","武汉塑料工业集团股份有限公司新材料分","武汉经济技术开发区","","",93800,yes,0
"S1HBWTPJ","武汉市梧桐汽车配件有限公司","武汉市蔡甸区大集街天鹅湖110号","","",93800,yes,0
"S1HBWXDQ","武汉武新电气科技股份有限公司","黄陂区武湖工业园立山路","","",93800,yes,0
"S1HBWXHX","华新环境工程（武穴）有限公司","湖北省武穴市田镇上郭村","","",93800,yes,0
"S1HBWZBJ","武汉小王子零部件有限公司","武汉经济技术开发区碧湖商厦3楼","","",93800,yes,0
"S1HBXAKJ","湖北信安科技有限责任公司","武汉","","",93800,yes,0
"S1HBXCYY","武汉市青山区鑫晨液压气动经营部","武汉市青山区冶金大道80号","","",93800,yes,0
"S1HBXDDQ","武汉经济技术开发区兄弟电器维修部","武汉经济技术开发区郭蔡路","","",93800,yes,0
"S1HBXFWF","湖北宏锦汽车内饰件股份有限公司","襄樊市高新区深圳工业园苏州大道9号","","",93800,yes,0
"S1HBXHFM","武汉市夏华阀门机电有限公司","桥口区汉宜路5号","","",93800,yes,0
"S1HBXINL","武汉新力吊索具有限公司","武汉市洪山区张家湾特一号","","",93800,yes,0
"S1HBXLMY","潜江市鑫莱木业有限公司","潜江市园林办事处东荆大道","","",93800,yes,0
"S1HBXNHC","湖北汇楚危险废物处置有限公司","湖北省咸宁市咸安区贺胜桥镇","","",93800,yes,0
"S1HBXNHY","湖北恒毅汽车模具零部件有限公司","湖北咸宁经济开发区","","",93800,yes,0
"S1HBXNUO","武汉宣诺威科技有限公司","武汉市洪山区珞瑜路272号关山高新大厦","","",93800,yes,0
"S1HBXRHJ","武汉翔瑞环境技术有限公司","武汉市江岸区蔡家田大楼4层3室","","",93800,yes,0
"S1HBXSJZ","武汉小松建筑机械供应站","汉口发展大道84号（复新一村）","","",93800,yes,0
"S1HBXTLM","湖北新特联盟计算机工程有限公司","武汉市武昌珞瑜路53号","","",93800,yes,0
"S1HBXYDA","襄阳达安汽车检测中心","襄阳市高新区汽车试验场","","",93800,yes,0
"S1HBXYGL","湖北公力工程咨询服务有限公司","湖北省襄阳市高新技术产业开发区东风汽","车大道新城路一号","",93800,yes,0
"S1HBXYLY","襄阳力阳化工有限责任公司","襄阳市人民西路化工巷8号（襄城柿铺乡","）","",93800,yes,0
"S1HBXYTC","湖北天成创科机电有限公司","襄阳市高新区米庄镇希望路99号","","",93800,yes,0
"S1HBYBPD","武汉亿博输配电工程有限公司","武汉","","",93800,yes,0
"S1HBYCJX","武汉市蔡甸区育才机械厂","中国/武汉","","",93800,yes,0
"S1HBYCSM","武汉源成商贸有限公司","青山区冶金大道附80号","","",93800,yes,0
"S1HBYDKJ","武汉易道科技有限公司","","","",93800,yes,0
"S1HBYDWJ","武汉市远东五金机械有限公司","武汉京汉大道733号","","",93800,yes,0
"S1HBYEQI","武汉赢尔奇科技发展有限公司","武汉市洪山区宏花园C区15栋306室 PC：","430064","",93800,yes,0
"S1HBYGMJ","武汉艺冠模具有限公司","武汉经济技术开发区沌口正街工业园16号","","",93800,yes,0
"S1HBYHWH","武汉雅华文化办公用品有限公司","桥口区友谊路521号","","",93800,yes,0
"S1HBYJJS","湖北省冶金建设公司武汉分公司","","","",93800,yes,0
"S1HBYKJD","襄阳益科机电设备有限公司","襄樊工行开发区支行8楼","","",93800,yes,0
"S1HBYKKJ","武汉中盛泰达工业模型有限公司","武汉市洪山区街道口6号京韵花园C-2203","","",93800,yes,0
"S1HBYLGM","武汉永亮工贸有限公司","武汉市汉阳区十里建材市场15号","","",93800,yes,0
"S1HBYLKT","武汉玉立空调产品经营部","武汉","","",93800,yes,0
"S1HBYLSW","武汉瀛龙商务有限公司","武汉市经济技术开发区创业道2号绿岛大","厦206室","",93800,yes,0
"S1HBYMQC","武汉伊曼汽车零部件有限公司","武汉市汉阳区陶家岭村庙四湾附1号","","",93800,yes,0
"S1HBYNSM","武汉银诺商贸有限公司","武汉经济技术开发区新华村还建小区100","号","",93800,yes,0
"S1HBYPQS","武汉亚普汽车塑料件有限公司","武汉市汉阳大道６３０号","","",93800,yes,0
"S1HBYTLS","岩田螺丝（武汉）有限公司","武汉市经济技术开发区沌阳大道民营科技","工业园东区H栋一楼   430056","",93800,yes,0
"S1HBYULI","武汉市远利工贸有限公司","武汉市汉阳经济发展区创业中心龙阳大道","特8号","",93800,yes,0
"S1HBYWDX","武汉市汉阳区云威电线电缆经营部","武汉市汉阳区杨泗路1号","","",93800,yes,0
"S1HBYWEI","湖北有为工贸有限公司","武汉","","",93800,yes,0
"S1HBYYTW","武汉市经济技术开发区沌口街友谊图文广","武汉经济技术开发区宁康园42栋","","",93800,yes,0
"S1HBZALK","武汉志安力控科技有限公司","中国路鹏程时代1506室","","",93800,yes,0
"S1HBZCJD","武汉市中川机电设备有限公司","洪山区关山街吴家湾紫崧花园27-102室","","",93800,yes,0
"S1HBZFZY","紫烽再生资源发展有限公司","武汉经济技术开发区沌口街曹庄村   43","56","",93800,yes,0
"S1HBZHGS","武汉志豪建筑工程有限公司","武汉市鹦鹉大道154号","","",93800,yes,0
"S1HBZHKJ","武汉中衡科技发展有限公司","黄埔大街２５９号","","",93800,yes,0
"S1HBZJWX","中国人民解放军61699部队危险废物处理","湖北枝江市","","",93800,yes,0
"S1HBZLKJ","武汉智龙科技发展有限公司","武汉市武昌区广埠屯璐瑜路218号维多利","907#","",93800,yes,0
"S1HBZMSB","武汉中明工业设备有限公司","武汉经济技术开发区水木清华56栋1单元","702","",93800,yes,0
"S1HBZQDL","中企动力科技股份有限公司武汉分公司","武汉市汉口解放大道1083号雄鹰大厦七层","","",93800,yes,0
"S1HBZQJJ","武汉市中情家具厂","武汉市","","",93800,yes,0
"S1HBZRSB","武汉峥嵘自动化设备有限公司","武昌区武珞路三巷2号","","",93800,yes,0
"S1HBZTHG","武汉市中天化工有限责任公司","武汉市硚口区工农路21号","","",93800,yes,0
"S1HBZXKJ","志翔科技有限公司","武汉市解放大道668号武汉广场A1座2703","室","",93800,yes,0
"S1HBZXTX","武汉中兴天翔汽车部件有限公司","武汉市蔡甸区大集街大沌路101号  4300","12","",93800,yes,0
"S1HBZYDQ","武汉中源电气有限责任公司","武汉市东湖高新技术开发区光谷道37","","",93800,yes,0
"S1HBZYQZ","武汉市汉阳区新乡中原起重设备经营部","武汉市汉阳区汉阳大道420号","","",93800,yes,0
"S1HBZYRQ","武汉市硚口区中远燃气设备服务部","硚口区解放大道357-1-1-6","","",93800,yes,0
"S1HBZYSW","武汉中谊商务有限公司","武汉市沌口经济技术开发区车城西路16号","","",93800,yes,0
"S1HBZYWL","武汉中远物流有限公司","武汉市香港路特1号远洋大厦","","",93800,yes,0
"S1HBZYYY","武汉中远越洋贸易有限公司","武汉市汉阳区郭茨口阳光城B7078","","",93800,yes,0
"S1HKLFGJ","林发（香港）国际控股有限公司","香港德辅道中161-167号香港贸易中心5楼","C2","",96480,yes,0
"S1HKRKMN","Rieckermann HK.Ltd","香港九龙尖沙咀广东路30号","","",96480,yes,0
"S1HKTEXR","Textron Fastening Systems China Lim","中国香港(17th floor,Nanyang Plaza,5","7 Hung To Road,Kwun Tong,Kowloon)","",96480,yes,0
"S1HNCSSD","长沙申大科技集团股份有限公司","长沙高新开发区麓谷大道599号","","",93800,yes,0
"S1HNDBBA","河南盾邦保安服务有限公司","郑州市紫荆山路与商城路于鸿国际A座80","7室","",93800,yes,0
"S1HNDGLW","河南东工劳务派遣服务有限公司","郑州市经开区航海路1405号","","",93800,yes,0
"S1HNHJLW","河南海捷伦物流设备有限公司","郑州高新区科学大道65号1栋5层8520号","","",93800,yes,0
"S1HNHYHZ","衡阳新华华致橡塑制品有限公司","衡阳市雁峰区白沙洲工业园区一环南路2","号","",93800,yes,0
"S1HNKCJD","郑州科创机电设备有限公司","郑州市郑东新区商务外环路18号19层191","4号","",93800,yes,0
"S1HNKFYJ","河北科防冶金安全评价有限公司河南分公","郑州市金水区任砦北街1号2号楼4单元6层","91号","",93800,yes,0
"S1HNKFZD","开封中达汽车饰件有限公司","河南省开封市开发区杏花营工业园区宋城","路西段","",93800,yes,0
"S1HNLSHB","河南蓝森环保科技有限公司","郑州市农科路38号","","",93800,yes,0
"S1HNMTGY","煤炭工业郑州设计研究院股份有限公司","郑州市中原区中原路","","",93800,yes,0
"S1HNSLDQ","索凌电气有限公司","郑州市索凌路18号","","",93800,yes,0
"S1HNTCHB","河南天辰环保科技股份有限公司","新郑市郭店镇天辰路9号","","",93800,yes,0
"S1HNWSRS","湖南长沙威实燃烧设备有限公司","武汉","","",93800,yes,0
"S1HNXXAH","新乡市安华物流设备有限公司","新乡市红旗区107国道与新延路交叉口关","堤工业园区","",93800,yes,0
"S1HNXXCX","新乡市创新服装厂","长垣县芦岗乡韩占村","","",93800,yes,0
"S1HNXXNK","纽科伦（新乡）起重机有限公司","长垣县河南起重工业园区","","",93800,yes,0
"S1HNYCMY","郑州运昌贸易有限公司","郑州市管城区航海东路20号附1号3号楼3","单元2层201号","",93800,yes,0
"S1HNYKZG","洛阳源科重工机械有限公司","洛阳市涧西区周山东路海关东临01-5-00","-519","",93800,yes,0
"S1HNYXKT","豫新汽车空调股份有限公司轿车空调厂","河南设新乡市建设中路168号","","",93800,yes,0
"S1HNZZCY","郑州长远物业服务有限公司","郑州市金水区东明路179号","","",93800,yes,0
"S1HNZZDA","郑州迪奥医学技术有限公司","河南省郑州市郑州经济技术开发区郑尉路","北第一大街西","",93800,yes,0
"S1HNZZDR","郑州东润机电设备有限公司","郑州市金水区北环路116号中方园小区西","区36号楼东4单元5层西户","",93800,yes,0
"S1HNZZDS","郑州东昇汽车零部件有限公司","郑州市经济开发区第十八大街与经南八北","二路交叉口","",93800,yes,0
"S1HNZZGY","河南省广裕丰电子工程有限公司","郑州市金水区文化路68号511号","","",93800,yes,0
"S1HNZZHX","郑州华鑫安全工程技术有限公司","郑州市金水区任砦北街1号2号楼4单元6层","91号","",93800,yes,0
"S1HNZZKN","康奈可（广州）汽车科技有限公司郑州分","郑州经济技术开发区航海东路1405号中信","广场","",93800,yes,0
"S1HNZZLH","郑州联宏商贸有限公司","郑州市金水区文化路85号A时代广场2112","室","",93800,yes,0
"S1HNZZQJ","前锦网络信息技术（上海）有限公司郑州","郑州市管城区紫荆山路60号金成国贸大厦","1613室","",93800,yes,0
"S1HNZZRD","郑州瑞盛德商贸有限公司","郑州市管城区航海东路2号60号楼","","",93800,yes,0
"S1HNZZRS","百年人寿保险股份有限公司河南分公司","郑州市金水路曼哈顿广场11号楼19层","","",93800,yes,0
"S1HNZZSD","郑州升达尔汽车饰件有限公司","河南省郑州市管城区金岱工业园鼎尚街3","号","",93800,yes,0
"S1HNZZSY","河南思源热能设备有限公司","郑州高新区瑞达路77号9幢1单元B号","","",93800,yes,0
"S1HNZZSZ","郑州市森中桶装水有限公司","郑州市金水区农业路38号附2号6楼603房","","",93800,yes,0
"S1HNZZTK","郑州天凯机械设备有限公司","郑州市管城区十八里河镇大王庄村长乐路","13号","",93800,yes,0
"S1HNZZYH","郑州友和物业服务有限公司","郑州市经开区潮河办事处司赵村63号","","",93800,yes,0
"S1HNZZYS","河南跃顺机电设备有限公司","郑州经济技术开发区航海东路1346号A座","308号","",93800,yes,0
"S1HNZZYY","郑州市惠济区风景园艺场","郑州市惠济区花园口镇","","",93800,yes,0
"S1HNZZZY","郑州卓远机械设备有限公司","郑州市管城区港湾路1号院金色港湾49号","楼2单元13层西南户","",93800,yes,0
"S1HZDAZH","杭州大众电瓶车有限公司","杭州市丁桥镇经济开发区笕丁路133-5号","310021","",93800,yes,0
"S1ITTECN","TECNOMAGNETE  S.P.A.","31，Via Nerviano-20020  Lainate (MI",") Italy","",96480,yes,0
"S1JAJSON","Johnson Controls Automotive Systems","ＪＡＰＡＮ","","",96480,yes,0
"S1JANISS","日产贸易有限公司（日本）","Nissan Yokohama Building 2-6-32Taka","shima Nishi-Ku","",96480,yes,0
"S1JAVIST","Reydel Automotive Japan Ltd.","5F Yokohama-Hanasaki Buid.5-145 Han","asaki-cho,Nishi-ku Yokohama,Japan 2","20-0022",96480,yes,0
"S1JAZWZH","日式中外株式会社","日本","","",96480,yes,0
"S1JBNJLQ","武汉市南极冷气设备工程有限公司","汉阳区马沧湖路67-71号","","",93800,yes,0
"S1JHNBWH","湖北万华办公家具有限责任公司","武汉市建设大道518号招银大厦411室","","",93800,yes,0
"S1JKGJC1","锦珂国际有限公司","上海","","",96480,yes,0
"S1JLDLDZ","大陆汽车电子（长春）有限公司","长春市经济技术开发区武汉路1981号","","",93800,yes,0
"S1JP-JPC","Japan Polypropylene Corporation","4-14-1,Shiba,Minato-ku, Tokyo, Japa","n","",96480,yes,0
"S1JP-KTX","KONAN TOKUSHU SANGYO  CO.,LTD","51 Jizo Yasura Konan City , Aichi-P","ref, 4868111,Japan","",96480,yes,0
"S1JPARRK","ARRK Corporation","2-4-3  Kawazura-Cho, Tondabayashi-s","hi, Osaka 584-0014","",96480,yes,0
"S1JPDFMY","东方贸易株式会社","大阪市北区西天满二丁目11番8号","","",96480,yes,0
"S1JPKASA","KASAI KOGYO CO.,LTD","","","",96480,yes,0
"S1JPKICI","Skyoma industrial CO.,Ltd","日本新泻县三条市上须顷29-1","","",96480,yes,0
"S1JRBSZ","日邦树脂（无锡）有限公司","江苏无锡市锡山经济开发区春雷路6号","","",93800,yes,0
"S1JS-BLK","贝内克-长顺汽车内饰材料（张家港）有","江苏省张家港市金港镇南沙黄海路1号","","",93800,yes,0
"S1JS-BZJ","跃进汽车集团南京标准件公司","江宁开发区经四北路89号","","",93800,yes,0
"S1JS-JMT","南京杰美特机械设备工程有限公司","南京市秦淮区集庆路123号","","",93800,yes,0
"S1JS-KMJ","南京库美捷仓储设备制造有限公司","南京市浦口区桥林工业集中区36-9号","","",93800,yes,0
"S1JS-SWT","圣万提注塑工业（苏州）有限公司","苏州工业园区港田工业坊","","",93800,yes,0
"S1JS-TKS","苏州托克斯冲压设备有限公司","江苏省太仓市经济技术开发区南京东路5","8号","",93800,yes,0
"S1JS-XGN","南京新概念储运设备有限责任公司","南京市江宁经济技术开发区胜太路６８号","","",93800,yes,0
"S1JSAHWL","苏州工业园区安华物流系统有限公司","江苏省苏州市苏州工业园区","","",93800,yes,0
"S1JSBSER","巴赛尔聚稀烃工程塑料（苏州）有限公司","苏州市中新工业园区方达街36号","","",93800,yes,0
"S1JSBSGS","宝适汽车部件（太仓）有限公司","江苏省太仓市经济技术开发区人民北路1","69号","",93800,yes,0
"S1JSBSLD","博世汽车部件（苏州）有限公司","江苏省苏州市工业园区苏虹西路126号","","",93800,yes,0
"S1JSCZAG","江苏安格特科技发展有限公司","江苏武进经济开发区稻香路","","",93800,yes,0
"S1JSCZHD","常州浩达科技股份有限公司","常州市新北区罗溪空港工业园旺田路15号","","",93800,yes,0
"S1JSCZXG","常州新港纸箱有限公司","江苏省常州市新北区春江镇圩塘大降村","","",93800,yes,0
"S1JSDMSJ","江阴日进塑膜科技有限公司","江苏省江阴市周庄镇周山路8号","","",93800,yes,0
"S1JSDYJS","江苏省第一建筑安装有限公司武汉公司","湖北省武汉市硚口崇仁路224号集贤花园","3-2-301","",93800,yes,0
"S1JSDZGY","南京鼎钟工业设备有限公司","南京市双龙街夹岗村8号        210012","","",93800,yes,0
"S1JSHJKS","和晋高新装饰材料（昆山）有限公司","江苏省昆山市千灯镇圣祥路8号","","",93800,yes,0
"S1JSJJXJ","靖江市晨阳汽车配件有限公司","靖江市马桥镇正北村","","",93800,yes,0
"S1JSJMXX","上海金磨信息技术有限公司","上海市青浦区新达路1218号1栋2层E区23","5室","",93800,yes,0
"S1JSJQTZ","江苏省剑桥涂装工程有限公司","江苏省盐城市盐都区义平镇剑桥大道","","",93800,yes,0
"S1JSJYDD","江阴道达汽车饰件有限公司","江阴周庄","","",93800,yes,0
"S1JSJYXB","江阴信邦电子有限公司","江苏省江阴经济开发区澄江中路288号","","",93800,yes,0
"S1JSKSYQ","昆山翊庆涂装设备有限公司","江苏省昆山市巴城镇苇城路","","",93800,yes,0
"S1JSLDWH","柳道万和（苏州）热流道系统有限公司","江苏省江苏市吴中区角直镇长虹南路１２","８号","",93800,yes,0
"S1JSLFKT","江苏绿飞空调设备有限公司","靖江市孤山镇孤山中路111号","","",93800,yes,0
"S1JSLYPJ","隆意汽车配件制造（无锡）有限公司","江苏省无锡市惠山区玉祁镇蓉新村武玉路","214 183","",93800,yes,0
"S1JSMGWL","南京秦淮搬家服务有限公司","南京市白下区四方新村二村7栋606","","",93800,yes,0
"S1JSMYLD","常州市明宇交通器材有限公司","江苏常州新北区孟河镇安定路6号","","",93800,yes,0
"S1JSNJTT","南京塔塔汽车零部件系统有限公司","南京市江宁区秣陵街道清水亭东路986号","","",93800,yes,0
"S1JSNJYJ","南京英杰注塑有限公司","南京市新港开发区新港大道40号","","",93800,yes,0
"S1JSNQWL","南京南汽物流有限公司","玄武区红山路92号","","",93800,yes,0
"S1JSNTDH","南通大华汽配有限公司","南通市开发区瑞兴路１３９号","","",93800,yes,0
"S1JSNWDS","纳维达斯机械（苏州）有限公司","苏州工业园区春晖路5号","","",93800,yes,0
"S1JSQYCC","南京企友仓储设备有限公司","南京市玄武区后半山园2号","","",93800,yes,0
"S1JSRAMD","阿雷蒙(Raymond)紧固件（镇江）有限公","镇江","","",93800,yes,0
"S1JSRHSL","常熟瑞华工程塑料有限公司","常熟经济开发区氟化工业园","","",93800,yes,0
"S1JSRMJC","江苏润模汽车检测装备有限公司","江苏省镇江市丹徒新城瑞山东路106号1幢","2至3楼","",93800,yes,0
"S1JSRXSH","江阴市荣新塑化有限公司","江苏省江阴市石庄镇兴隆路5号","","",93800,yes,0
"S1JSSPFH","昆山市石浦复合面料有限公司","江苏省昆山市石浦镇  215343","","",93800,yes,0
"S1JSSSDZ","苏州上声电子有限公司","苏州市相城区元和镇万里路88号","","",93800,yes,0
"S1JSSWFH","江苏四维精密复合材料有限公司武汉联络","汉阳区马沧湖路８３号金源华庭４栋１单","元３０１室","",93800,yes,0
"S1JSSZBL","江苏百联汇晟汽车零配件有限公司","苏州市姑苏区日规路9号","","",93800,yes,0
"S1JSSZHC","苏州华昌机电有限公司","苏州吴中经济开发区","","",93800,yes,0
"S1JSSZLB","苏州良品包装材料有限公司","苏州市吴中区木渎镇金枫南路777号","","",93800,yes,0
"S1JSSZLC","苏州良才物流科技股份有限公司","苏州工业园区，跨塘工业区，富泽路20号","","",93800,yes,0
